university,messages,views,comments,forwards,date
СПбГУ,"Текстовая трансляция заседания БСС от 25 ноября 2022 года

Часть II

21:24. Студентка V. Соседки пожаловались на провод в общежитие третьих лиц и аморальное поведение, но никакой факт нарушения чего-либо ей не зафиксирован. УРМ за выговор, Диском и БСС за невынесение.

21:32. А на сегодня всё. До новых встреч. 🔥🍓🫡",1570.0,0,1.0,2022-11-25 18:22:05+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 25 ноября 2022 года

18:30-18:52. Ждём. 
18:52. Кворум собран!

Повестка: 

1️⃣ О Предоставлении академических отпусков 
2️⃣ Дисциплинарные взыскания 
3️⃣ Выборы главы социального комитета БСС 
4️⃣ О заявлениях на материальную помощь 
5️⃣ О внесении изменений в критерии назначения государственной 
академической стипендии в повышенном размере 
6️⃣ Поддержка проекта «Дача Бенуа» на Молодёжной премии Санкт-Петербурга (вопрос снят с повестки автором)

18:55. Повестка утверждена.

I. Академические отпуска

18:56. Константин Рудкевич напоминает о ситуации с академами: их резко перестали выдавать. Администрация говорит, что теперь отпуск дают только ""действительно"" нуждающимся. Более того, академический отпуск, как утверждается, ""имеют право дать, а имеют право не дать"". Такая проблема не только в ПМ-ПУ, но и на других факультетах.

19:06. Ольга Альфутина и Аполлинария Сидорова предложили написать письмо М.Ю. Лавриковой для разъяснения ситуации. Это и будет сделано.

II. Матпомощь

19:08. Слово Ольге Альфутиной. Поступила просьба ввести следующий функционал в систему подачи на матпомощь: без прикреплённого заявления подача будет невозможной. Тогда никто не забудет прикрепить заявление. Либо же можно ввести автоматическое прикрепление. Ольга предложила оставить всё как есть, а студсоветам лучше информировать о необходимости прикреплять заявления.

19:20. Соцком разберётся с настройками разных браузеров и тем, как через них подаются заявления на матпомощь.

III. Критерии ПГАС

19:23. Вспоминаем историю о патриотическом пункте 9в, который было предложено срастить с 9а и проставить ему нули. Соцком согласен с этим мнением, но считает, что студсоветы вольны решать по своему усмотрению.

19:26. БСС проголосовал за утверждение критерия 9в студсоветами, но в очередной раз озвучил свои рекомендации.

IV. Выборы главы Соцкома

19:32. Первый кандидат — Амир Латыпов. Он иностранный студент из Узбекистана, второй курс Факультета искусств. Активно участвует в международных конференциях. Он один из инициаторов создания Соцкома Факультета искусств, который ещё не появился. Лозунг Амира: ""Упорно, усердно, результативно"". Он обещает помогать студентам во всех сферах их жизни, сплотить комитет, разработать систему информирования, открыть комнаты досуга, создать рабочие отделы комитета, организовывать мероприятия для обучающихся.

19:45. ⚡️⚡️ ПРИШЛА ИЛОНА МАЛЫГИНА

19:46. Амир планирует сделать чат-бот. 😎 Также он планирует искать ключи к замкам и открывать их.

19:50. Кандидат отвечает на вопросы из зала. Он рассказал, как знакомился с опытом коллег по Соцкому и какой видит концепцию комнат для отдыха. Ему напомнили, что аудиторный фонд ограничен. Вопрос о количестве человек в команде Амира. Он хочет по одному представителю от каждого факультета + всех желающих. Обсудили целесообразность работы Соцкома в социальрых сетях ""Viber"", ""Одноклассники"" и ""Snapchat"". Амир решит финансовые вопросы наличкой или по карте.

20:20. Второй кандидат — Анжелика Гейм. Она студентка 3 курса Политфака. Она член Студсовета и глава Соцкома Политфака. Она обновила стилистику своего сс, провела благотворительную ярмарку, создала комиссию по улучшению критериев ПГАС и начала подготовку к мероприятию, посвящённому ВИЧ/СПИД. Она планирует обновить группу Соцкома БСС, наладить связь с локальными соцкомами/соцбытами/соцправами, качественно исполнять свои обязанности.

20:39. Ольга Альфутина лаконично отчиталась о достижениях Соцкома.

20:42. Перерыв на 10 минут.

21:00. На выборах главы Соцкома победила Анжелика Гейм.

V. Дисциплинарки

21:01. Слово Даниилу Чмутову.

21:03. Студент I. Разворачивал камеры в учебках в сторону стены, но ничего не сломвл. УРМ предлагает выговор, Диском — замечание. БСС за замечание.

21:10. Студент II. Выл на крыше ПУНКа, объяснения не предоставил. УРМ за выговор, Диском тоже. БСС за невынесение.

21:18. Студент III. Тоже выл. Написал объяснительную и извинился. УРМ за выговор, Диском за замечание. БСС за невынесение.

21:22. Студентка IV. Была на митинге. УРМ за выговор, Диском и БСС за невынесение.",1565.0,0,7.0,2022-11-25 15:29:23+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 11 ноября 2022 года

18:20-18:45. Ждём.
18:45. Поехали!

Повестка:
 
1⃣ Отчёт о подготовке ярмарки активностей в рамках деятельности БСС 
2⃣ О внесении изменений в приказ «Об утверждении Положения о предоставлении мест в общежитиях СПбГУ» 
3⃣ Юрфак и студобъединения 
4⃣ О результатах опроса о деятельности БСС 
5⃣ О внесении изменений в критерии назначения государственной академической стипендии в повышенном размере

18:46. Повестка утверждена.

I. О внесении изменений в приказ «Об утверждении Положения о предоставлении мест в общежитиях СПбГУ» 

18:47. Слово Анне Соколовой. Администрация предлагает платникам заключать договор только на год, а потом перезаключать. Комобщ считает это незаконным. Теперь магистрантам и аспирантам предлагается сохранение мест в общежитии в упрощённом в порядке, если они жили в комнате ранее. Комобщ хочет узнать, теряет ли студент жилое место на 7 дней (время заключения нового договора найма). Комобщ просит дополнительно объяснить, будет ли за магистрантами и аспирантами закреплена та же комната, где они жили. Также комитет просит уточнить ещё ряд формулировок.

18:57. БСС направит в администрацию мнение Комобща.

II. О результатах опроса о деятельности БСС 

18:58. Слово Илоне Малыгиной. Она считает опрос содержательно хорошим, но хотелось бы больше респондентов. Были неплохие предложения. Они переданы комитетам. Была предложена форма обратной связи. Многие просили больше мероприятий в Петергофе. Стефания Барченкова предлагает наладить взаимодействие со студентами через Инфоком (для этого можно использовать в телеграм). Анна Соколова спрашивает, что именно будет постить телеграм Инфокома БСС. Стефания отвечает, что не на всех факультетах активны группы культмассов, поэтому можно как раз освещать белые пятна и опрашивать самих студентов. Илона Малыгина говорит, что даже основная группа БСС публикует посты с опозданием, а канал в телеграме отнимет ещё больше сил. Стефания считает, что новая команда дизайнеров и копирайтеров справится. Аполлинария Сидорова считает, что не следует вмешиваться в информационную политику локальных студсоветов. Илона подчеркнула, что наибольший запрос присутствует на информирование именно о самой деятельности БСС. Участники заседания обсуждают, что и как лучше публиковать. Обсуждение завершилось.

III. Отчёт о подготовке ярмарки активностей в рамках деятельности БСС

19:23. Ориентировочная дата ярмарки — 3 декабря. Площадка — ""Просто"" на Петроградской. Экологический комитет готов выступить с двумя лекциями. Другие комитеты представят свои соображения в ближайшее время. Анна Соколова предложила подумать и над петергофской площадкой.

IV. Юрфак и студобъединения

19:27. А.В. Бабич подписал приказ, в котором перечень студобъединений противоречит тому, что рекомендовали Правком и БСС (и сам Студсовет Юрфака). Присутствующие на заседании выражают своё негодование. БСС обратится к Бабичу за разъяснениями и запросит мнение Правкома. Юристы просят связаться с Бабичем в срочном порядке.

V. О внесении изменений в критерии назначения государственной академической стипендии в повышенном размере

19:38. Минобрнауки выпустило дополнения к критериям ПГАС. Это пункт про общественную активность, прививающую патриотизм. Однако в СПбГУ в критериях ПГАС и так есть пункт про общественную активность, так что Минобрнауки рекомендует частный случай уже действующего общего. Александр Гоготов считает, что если баллы за патриотическую активность будут считать по критерию 9в вместо 9а, то из-за сквозного подсчёта можно будет набрать больше баллов. Делегаты предлагают считать всё по 9а. Предложено проставить нули критерию 9в, чтобы люди подавали на 9а. БСС обратится за разъяснением в Соцком.

19:50. Всё. Всех с днём окончания Первой мировой войны!",1553.0,0,5.0,2022-11-11 15:19:48+00:00
СПбГУ,,1608.0,0,0.0,2022-11-02 07:41:00+00:00
СПбГУ,"Вчера БСС провёл заочное голосование 🗳

Повестка: 

1. О критериях назначения ПГАС по направлению прикладная математика и процессы управления.

🗒 Материалы ниже:",1542.0,0,1.0,2022-11-02 07:40:26+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 28 октября 2022 года

18:30-18:50 Русские ждут кворум. 😃Операция по набору кворума полностью провалилась. Полностью.

Тогда начнём обсуждать без кворума, а голосования проведём позже.

Повестка заседания: 

1️⃣ О проекте приказа о правах обучающихся из числа военнослужащих и сотрудников органов, принимающих (принимавших) участие в СВО, а также их детей
2️⃣ О подготовке и проведении ярмарки активностей в рамках деятельности БСС
3️⃣ О проекте приказа о порядке и сроках учета мнения Студенческого совета СПбГУ
4️⃣ Жалоба на нарушение МВД России порядка рассмотрения обращения Студенческого совета

I. О проекте приказа о правах обучающихся из числа военнослужащих и сотрудников органов, принимающих (принимавших) участие в СВО, а также их детей

18:51. Слово главе Учебно-методического комитета Максиму Лихачёву. В проекте приказа говорится о том, что участники и дети участников СВО переводятся с платки на бюджет в приоритетном порядке, получают места в ВУНКе, претендуют на внеочередную помощь юридической и психологической клиник СПбГУ. Максим против озвученной льготы при переводе на бюджет, поскольку СПбГУ — академический центр, где первичны должны быть учебно-научные достижения, а не участие в военных действиях. Приоритет в помощи клиник он тоже считает сомнительным. Раз принимать такую норму, то и украинцам помощь тоже должна быть вне очереди. Также Максим интересуется у Комобща, насколько целесообразно селить этих людей в ВУНКе? Администрация требует мотивированное мнение БСС к завтрашнему дню.

19:00. Мы собрали кворум ☝🏻

19:00-19:10. Участники заседания высказывают критические замечания по всем озвученным пунктам проекта приказа.

19:11. БСС проголосовал против принятия приказа о правах обучающихся из числа военнослужащих и сотрудников органов, принимающих (принимавших) участие в СВО.

II. О проекте приказа о порядке и сроках учета мнения Студенческого совета СПбГУ

19:12. Администрация предлагает ограничить срок предоставления мнения Студсовета 14 днями. Правком не согласен и просит 30 дней (и 45 дней для дисциплинарок).

19:15. БСС поддержал мнение Правкома.

III.  О подготовке и проведении ярмарки активностей в рамках деятельности БСС

19:16. Слово Илоне Малыгиной. Произошло короткое замыкание (цифровой инсульт). Тогда слово Аполлинарии Сидоровой. БСС хотел провести ярмарку, где рассказал бы о себе, своих комитетах и деятельности, однако ресурсов сейчас недостаточно. Тогда было предложено провести презентацию по типу той, что делал Правком. Проще говоря, комитетам БСС нужно представить себя широкому зрителю. Представитель Правкома Алина Катасонова отметила, что презентация положительно влияет на кадровый состав комитета, так что проводить её — хорошая практика.

19:21. Анна Соколова делится опытом Психфака. В этом году каждое объединение факультета взяло себе аудиторию, где можно было попробовать себя в качестве его активиста. Такой интерактив мог бы помочь презентации БСС. Также было бы хорошо провести нечто подобное в Петергофе. Илона Малыгина тоже за формат мастер-класса.

19:25. БСС проголосовал за информационную поддержку мероприятия.

IV. Жалоба на нарушение МВД России порядка рассмотрения обращения Студенческого совета

19:26. Слово Александру Цветкову. Весной БСС обращался в МВД с жалобой на действия полицейских по отношению к студентам, задержанным на митингах. В сентябре была подана ещё одна жалоба, ответ должен был уже прийти, но его почему-то нет. Её перенаправили в тот же орган, на который жаловались, что запрещено законом. Александр предлагает обратиться в прокуратуру для возбуждения административного дела по факту нарушения порядка работы с жалобой.

19:29. БСС поддержал отправку жалобы.

19:30. Заседание окончено! Все свободны 🌈",1853.0,0,5.0,2022-10-28 15:33:43+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 14 октября 2022 года

Часть III

 ...студенты-юристы. Объединения должны быть постоянно активны, работать не менее года и иметь внутреннюю структуру выборов. Вместо Совета СНО предлагается  включить в перечень объединений Общее собрание СНО, где, собственно, будут члены СНО. Кураторская комиссия требует институционализации. Целесообразно также включить дебат-клуб. А вот Петербургского юриста включать не стоит — он не особо активен. Также предлагается включить Культмасс Юрфака. Уточнения Правкома: необходимо ограничить приказ о студенческих объединениях Юрфаком и не экстраполировать на весь Университет. Также необходимо внести поправку о том, что избирательным правом в объединениях обладают только их члены. Особое мнение Александра Цветкова приложено к мнению Правкома. Его важная идея: студобъединения должны отвечать принципам САМОорганизации, а не приказам сверху. Студенты Юрфака на заседании слёзно просят БСС принять мнение рабочей группы и Правкома, чтобы Студсовет заработал. Обещают пересмотреть Положение и сделать его демократичнее.

21:45-22:25. Хаос в споре о студобъединениях. ⚡️⚡️

22:30. Мнение БСС не сформировано.

Заседание окончено.",1721.0,0,2.0,2022-10-14 18:31:37+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 14 октября 2022 года

Часть II

19:35. Фарид Юсифов. ☝️ Помимо всего прочего, он планирует содействовать проектам образовательной направленности. Кандидат хочет перенимать опыт братских вузов и проводить совместные мероприятия (к примеру, кейс-клуб).

19:36. Слово Сергею Пасичнику — второму кандидату. Он за единство, стабильность и созидание. Помогал интегрироваться иностранцам. Сергей планирует привлекать универсантов других вузов к проектам СПбГУ (например Унивидение). Кандидат надеется по максимуму поддерживать проекты студентов. О всей своей деятельности Сергей будет подробно отчитываться перед БСС и голосовать по важным вопросам с его санкции.

19:41-19:45. Вопросы к кандидатам. Можем повторить. Как правило, вопросы адресованы Сергею. Он поясняет, что имеет отлаженную схему информирования, и к каждому заседанию Студсовета СПб у него будет позиция БСС.

19:50. Илона Малыгина просит кандидатов подробнее рассказать о своём опыте представления СПбГУ перед другими унивнрситетами. Сергей Пасичник, увы, учился в дистанте за рубежом. Фарид Юсифов посещал межвузовскую модель ООН.

*голосование началось, результаты позже*

19:57. Журналисты начали словесный мордобой 💪💪💪 Но Андрей Денисов с Истфака поставил всех на место 😎😎😎

III. Опрос о деятельности БСС 

20:02. Слово Илоне Малыгиной. Она поблагодарила всех, кто прошёл опрос, и попросила пройти его остальных. Опрос поможет совершенствовать работу БСС ☝️

IV. Доступная среда в СПбГУ

20:04. Слово Глебу Воротынцеву. В этом году на Истфак поступил человек, передвигающийся на коляске. Есть проблемы с перемещением студента по факультету — пока это делают студенты (буквально носят коляску по лестнице). *неразборчиво*...  у нас второй вуз страны, но доступная среда для студентов так и не создана. Глеб предлагает БСС проверить качество доступной среды в СПбГУ и направить результаты проверки в администрацию.

20:05-20:25. Спор о том, что может сделать БСС для решения этой проблемы. Пришли к тому, что провести ревизию по всем факультетам.

20:27. БСС согласился создать рабочую группу по доступной среде. Глеб Воротынцев — ответственный.

II. Снова о выборах на должность главы Дискома

20:30. Слово второму кандидату — Сайидамиру Курбанову из Таджикистана. Он создал собственный образовательный центр, является академиком. В дисциплинарных вопросах он планирует быть строгим и справедливым ☝️

*началось голосование*

Результаты выборов:
1. Главой Комобща избрана Мария Симонова.
2. А вот с делегатом в Студсовет СПб сложно: 7:7 в первом туре. Думаем, как организовать второй тур. Решили провести его после перерыва и небольших дебатов.
3. Главой Дискома избран Даниил Чмутов.

20:45. Перерыв до 21:00.

21:06. Перерыв окончен с опозданием в 6 минут 😃

21:07. Дебаты кандидатов на должность представителя в Студсовете СПб. Фарид Юсифов спросил у Сергея Пасичника, как он планирует собирать мнение БСС по пунктам повестки, если суть этих пунктов раскрывается только на заседании. Сергей поясняет, что по решению БСС вполне можно прогнозировать ситуацию. По окончании каждого заседания он также будет представлять отчёт. Сергей Пасичник спросил у Фарида Юсифова, насколько целесообразно говорить о международном сотрудничестве, когда сотрудничество между вузами не налажено даже в рамках Петербурга России. Фарид считает, что с Вышкой, Политехом и прочими университетами всё налажено, а выходить на интернациональную арену вполне можно. В качестве примера он привёл потенциал сотрудничества с Китаем ☺️

21:15. Вопрос из зала: нужен ли вообще представитель БСС в Студсовете Санкт-Петербурга? Кандидаты считают, что нужен.

21:17. Глеб Воротынцев спросил,  насколько у кандидатов широки контакты и связи. Кандидаты считают, что довольно широки.

21:24. Фарид Юсифов избран представителем БСС в Студенческом совете СПб

V. Студенческие объединения Юрфака

21:26. Слово Александру Масыне. Правовой комитет плотно прорабатывал вопрос о студенческих объединениях. Рабочая группа пришла к следующим выводам. Нужно добавить условие, что большинство членов студенческих объединений должны быть...",1418.0,0,3.0,2022-10-14 16:34:46+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 14 октября 2022 года

Часть I

18:30-18:40. Ждём. Мы собрали кворум в рекордные 10 минут!

Повестка заседания:

1⃣ О комитете по научной и проектной деятельности 
2⃣ Об организации доступной среды для людей с ограниченными возможностями в зданиях СПбГУ
3⃣ Выборы глав комитета по работе с общежитиями, главы дисциплинарного комитета и представителя БСС в Студенческом совете Санкт-Петербурга
4⃣ Опрос о деятельности БСС 
5⃣ Ярмарка активностей в рамках деятельности БСС 
6️⃣ О дополнениях в проект приказа о студенческих объединениях юридического факультета
*порядок пунктов может меняться из-за наличия или отсутствия докладчиков

18:45. Повестка утверждена.

I. О комитете по научной и проектной деятельности 

18:46. Илья Мокин напоминает, что комитет создавался до появления УСНО. Сейчас он состоит из 1 человека. Его предлагается или распустить, или переформатировать.

18:48. Решением БСС комитет по научной и проектной деятельности. распущен.

II. Выборы глав комитета по работе с общежитиями, главы дисциплинарного комитета и представителя в студенческий совет СПб 

1. Комобщ

18:49. Слово Марии Симоновой — единственному кандидату. *техническая заминка с MS Teams*

18:49-18:53. БСС прямоходящий пытается освоить высокие технологии. Успех переменный. Смогли!

18:53. Слово Марии Симоновой — единственному кандидату. Мария рассказывает о достижениях за год. Удалось открыть некоторые помещения для студентов, где можно учиться/отдыхать. Мария сообщает, что в планах есть ещё помещения, которые Комобщ намерен открыть. Комитет переработал схему организации волонтёров при поселении в общежития — получилось, по словам Марии, технично и динамично. Комобщ поддерживал студентов при возникающих проблемах, наладил контакт с администрацией, но не стал, по мнению Марии, проадминским. В команду комитета был набран 21 человек. Наконец, Комобщ помогал студентам в вопросах безопасности. При опросе о качестве работы основные оценки Комобща были 5 и 4 (по пятибалльной шкале). В своих планах Комобщ надеется на расширение культурной программы в общежитиях, открытие новых помещений, уменшение цен в магазинах пунка, развитие SMM, контроль за работой администрации в общежитиях и решение текущих проблем студентов. Структура комитета будет обновлена и распредела по вопросам пунка, вунка, сми, культурных мероприятий и т.д.

19:00-19:08. Кандидат поясняет, что может быть в новых открытых помещениях, как будут решаться вопросы безопасности и снижаться цены в пунковских магазинах.

19:09. Ярослав Кашубо спросил, с чем связано ожесточение администрации в последнее время по вопросу об оплате проживания в общежитиях, лазанию через забор и т.п. И что будет делать комобщ?

19:11. Ответ: комитет будет защищать права студентов, но за общагу надо платить. Что касается забора, то охрану усиливают из-за вероятной террористической активности, так как пролезть может кто угодно. Ярослав, в свою очередь, заметил, что при такой заботе о безопасности пожарные сигнализации работают плохо. А решить эту проблему могут только технические специалисты. Ярослав также предложил прочистить вентиляцию, чтобы дым мог нормально уходить и не копился в помещении, чем раздражал бы сигнализацию.

*выборы начались, результаты будут позже*

2. Диском

19:16. Слово первому кандидату Даниилу Чмутову. Он баллотируется на полгода и обещает уйти в феврале. Даниил хотел бы доделать дидактические материалы для будущих поколений дискома. Д. Чмутов гордится работой Дискома: многих студентов удалось отстоять, включая участников митингов. Даниил надеется, что ему удалось выстроить институт, который будет работать и в дальнейшем.

*другой кандидат придёт чуть позже*

3. Представитель БСС в Студенческом совете Санкт-Петербурга

19:29. Слово Фариду Юсифову — первому кандидату. Он председатель Студсовета Экономфака. Участвовал в работе SMM и организации мероприятий. Фарид надеется наладить коммуникацию со Студсоветом СПб и освещать его деятельность, при этом представляя интересы БСС. Он также хочет организовывать мероприятия при поддержке органа, в который направляется.",1296.0,0,2.0,2022-10-14 15:38:08+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 16 сентября 2022 года

Часть II

20:14. Слово кураторскому движению Юрфака. Их представитель считает, что организация далеко не техническая, работает круглые сутки, имеет строгую систему отбора, но открыта. Считает кураторов достойными добавления в студсовет Юрфака.

*на заседание ворвался председатель Студсовета Истфака Глеб Воротынцев в военной форме. Но путча не случилось*

20:17. Слово представителю дебат-клуба. Он является членом Культмасса Юрфака. Ему не очень понятно, зачем добавлять одни студенческие объединения, а другие не добавлять? Что же касается дебат-клуба, то его принципы будут выложены в отдельном посте. Он считает, что совещательного голоса достаточно и решающий не нужен.

20:20-20:26. Спор о том, насколько студобъединения могут быть открытыми.

20:28. Кураторы Юрфака не могут выяснить, рабочий ли это орган или другой особенный орган.

20:30-20:36. Спор о том, может ли студсовет участвовать в выборах глав студобъединений, которые получат голос в студсовете

20:44. Выяснили, что никакого всеобщего голосования по необходимости включения студобъединений в студсовет не приводилось. Решение об этом есть только от студсовета Юрфака.

20:47. Диалог:
— Я новичок в большой университетской политике. А если мы проголосуем против, то наш голос всё равно не учтут?
— Добро пожаловать.

20:50. Андрей Кошкин предлагает перенести рассмотрение проекта на следующее заседание.

20:54. Александр Цветков считает, что студсовет Юрфака шантажирует БСС, не проводя выборы до включения студобъединений в их состав

21:02. Андрей Кошкин усомнился в грамотности людей, писавших положение о студобъединениях.

21:03-21:10. Начался хардкорный спор с киданием подушками.

21:11. Представитель дебат-клуба предлагает переходить к формированию мнения и высказать отрицательное заключение.

21:15. БСС отправил список студобъединений на доработку

21:15. Перерыв 10 минут!

21:26. Опоздали.

V. Выезд

21:28. Теперь распределение почти полностью за БСС. Разбираемся, кому в какой день удобнее.

21:48. План выездов утверждён.

VI. Студенческие СМИ)

21:50. Н. Кропачев предложил А. Сидоровой составить положение о СМИ.

21:51. М. Мочалов считает, что информационная политика самого университета далека от совершенства.

21:52. А. Цветков тоже против такого регулирования. Он отмечает, что СМИ может вестись кем и угодно и как угодно в рамках закона.

22:00.  БСС отказался регулировать СМИ и поддержал их.

Всё! Трансляцию восстановили, всем спасибо 🤍 Отдельно благодарим Марию Васильеву за подробный разбор принципа работы телеграм-каналов.",2200.0,0,5.0,2022-09-16 19:09:43+00:00
СПбГУ,"Текстовая трансляция заседания БСС от 16 сентября 2022 года

Часть I

18:30—19:00. Ждём. Аполлинария Сидорова думает, как развлечь народ в ожидании кворума.

19:00. Кворум есть.

Повестка:

1. Распределение мест на выезды в ОК Университетский 
2. Выборы главы Комитета по контролю организации питания.
3. О студобъединениях Студенческого совета Юридического факультета 
4. Утверждение нового дизайна БСС через голосование 
5. Сотрудничество с Управлением по работе с выпускниками
6. Положение о СМИ.

19:01. Повестка утверждена.

I. Решили начать с 5 пункта. Сотрудничество с Управлением по работе с выпускниками.

19:03. Выступает А.Ю. Соловьёв. Он приглашает БСС участвовать в мероприятиях Управления. Среди проектов выделяются подкасты, менторские программы, кейс-чемпионаты. Желающих сотрудничать ждут в кабинете 2025. Пишите, звоните. Аполлинарии подарили открыточки.

II. Выборы главы Комитета по контролю организации питания

19:08. Программа Александра Леонтьева. Он работает в комитете уже более двух лет. В основном работал на ИНоЗе, но ходил и в другие здания. Работает в инфокоме Студсовета ИНоЗа. Кандидат обещает плотное взаимодействие с администрацией и студентами. Считает это безумно важным. Александр будет отчитываться о своей деятельности в БСС, будет вести группу ВКонтакте и собирать отзывы и предложения студентов.

19:11. Программа Даниила Никифорова. Он тоже обещает плотное общение с администрацией, обработку жалоб и предложений. Считает необходимым независимый анализ цен в ПУНКе. Готов служить во благо университета и студенческого сообщества. Михаил Мочалов уточняет, стоит ли идти на руководящую должность без опыта в комитете. Даниил считает, что он уже созрел.

19:20. Выборы будут через несколько минут. А пока голосование о дизайне БСС.

III. Утверждение нового дизайна БСС через голосование 

19:21. Новый дизайн БСС утверждён.

19:23. К предыдущему пункту. Читайте прощальный комментарий бывшего главы Компита Егора Смирнова в комментариях к нашей текстовой трансляции 💪💪💪

19:24. Новый глава Комитета по контролю качества питания — Александр Леонтьев!

IV. О студобъединениях Студенческого совета Юридического факультета

19:25. Слово Саше Цветкову. Юрфаку предложено включить 6 объединений в состав его студсовета. Юридический медиапроект, предложенный в качестве одного из таковых, уже долго не работает. . . Также Александр отмечает, что члены оргкомитета СНО могут вообще голосовать три раза, если их включать в студсовет от разных оргагизаций. Кураторская комиссия и так является рабочим органом студсовета — зачем её ещё раз туда перезачислять? Александр Цветков предлагает исключить все объединения, кроме дебат-клуба. Студсовет Юрфака до сих пор не провёл выборы...

19:33. Михаил Мочалов не поддерживает кооптацию студобъединений вообще. Он считает давление на студсовет с таким требованием неприемлемым. Михаил считает, что раз уж такое приняли, то у объединений должны быть критерии: 1) открытое членство; 2) в них должны быть только студенты Юрфака; 3) само объединение должно быть не против войти в студсовет

19:36. Зампред Правкома поддержал озвученные мысли

19:39 Михаил Мартин: Даже если объединение хорошее, мы создаём прецедент, поэтому даже дебат клуб нельзя включать в состав студенческого совета. Если мы исходим из принципа формирования студсовета из студентов группы или потока - мы должны и дальше его придерживаться.

19:42. Саша Цветков считает, что придётся исходить из принятого положения.

19:46. Все высказавшиеся концептуально против включения студобъединений в состав студсовета Юрфака.

19:47. Через коммутатор на связь вышла представительница СНО Юрфака. Она говорит, что общество активно работает именно со студентами юрфака и никаких лиц со стороны в нём нет. Она считает СНО открытым и невероятно деятельным.

20:00. Саша Цветков спросил, а зачем для этого всего голос в Студсовете.

20:01. Представительница СНО считает, что это поможет студентам. Она считает, что злоупотреблений не будет.

20:02-20-08. Спор о целесообразности права голоса у студобъединений.",1693.0,0,2.0,2022-09-16 15:43:11+00:00
